firm,market_id,firm_id,city_id,quarter_id,market_size,cost_shifter,price,share,advertising
"TacoBell",725,2,37,5,2775,1.436241,2.5916781,.0011536,1
"SushiHut",725,3,37,5,2775,-1.986036,2.2177209,.0689631,1
"McDonalds",726,1,37,6,2502,1.343331,2.6233981,.0196997,1
"TacoBell",726,2,37,6,2502,-1.310917,2.1981726,.035629,1
"SushiHut",726,3,37,6,2502,-1.193296,2.2953909,.0697975,1
"McDonalds",727,1,37,7,3128,-.6408931,2.2560446,.0606212,1
"TacoBell",727,2,37,7,3128,-1.131058,2.0398865,.031353,1
"SushiHut",727,3,37,7,3128,-1.448974,1.9767491,.0383556,1
"McDonalds",728,1,37,8,4200,-2.009744,2.2690136,.0880051,1
"TacoBell",728,2,37,8,4200,.9373076,2.5256147,.0089791,0
"SushiHut",728,3,37,8,4200,-1.153741,2.3416854,.0586648,1
"McDonalds",729,1,37,9,2793,-.2576725,2.2870576,.0468967,1
"TacoBell",729,2,37,9,2793,-.3172907,2.1856539,.0471173,0
"SushiHut",729,3,37,9,2793,1.205027,2.5865122,.0121717,1
"McDonalds",730,1,37,10,7781,1.350072,2.5620811,.0032347,1
"TacoBell",730,2,37,10,7781,.7511507,2.3692501,.0154856,0
"SushiHut",730,3,37,10,7781,-1.138643,2.7950298,.0684384,1
"McDonalds",731,1,37,11,12699,-.8970649,2.4092343,.035863,0
"TacoBell",731,2,37,11,12699,-1.24054,2.8249149,.0602535,1
"SushiHut",731,3,37,11,12699,1.662457,2.5791975,.0025041,1
"McDonalds",732,1,37,12,4817,-1.244204,2.1152771,.0273485,1
"TacoBell",732,2,37,12,4817,-.6545158,2.4241476,.0813956,1
"SushiHut",732,3,37,12,4817,.7409334,2.8400401,.0639848,1
"McDonalds",733,1,37,13,4175,-2.121971,2.0804307,.0724031,1
"TacoBell",733,2,37,13,4175,-1.075271,2.1860151,.0228415,1
"McDonalds",734,1,37,14,1326,-.2465427,2.3678308,.0504119,1
"TacoBell",734,2,37,14,1326,-.6677878,2.2328684,.0583404,1
"McDonalds",735,1,37,15,2126,.2091349,2.5213318,.0514616,0
"TacoBell",735,2,37,15,2126,-.313044,2.2432277,.0616806,1
"SushiHut",735,3,37,15,2126,.4309022,2.097197,.0020419,1
"McDonalds",736,1,37,16,1674,.9242885,2.3424749,.0026419,0
"TacoBell",736,2,37,16,1674,-.0191421,2.3114262,.0273481,0
"SushiHut",736,3,37,16,1674,-.9297805,2.0524708,.0325622,1
"McDonalds",737,1,37,17,3453,-1.794429,2.1224198,.0794849,1
"TacoBell",737,2,37,17,3453,3.254465,2.8976552,.0002328,1
"SushiHut",737,3,37,17,3453,-1.517389,2.2284724,.0989111,1
"McDonalds",738,1,37,18,1359,1.268919,2.8585341,.055815,1
"TacoBell",738,2,37,18,1359,.111282,2.288841,.0164128,0
"McDonalds",739,1,37,19,3858,-.6066511,2.3852103,.0654134,0
"TacoBell",739,2,37,19,3858,.6424553,2.367548,.0204684,1
"SushiHut",739,3,37,19,3858,-1.640588,1.9316212,.0327423,1
"McDonalds",740,1,37,20,853,.3167616,2.3290431,.0184765,0
"TacoBell",740,2,37,20,853,-1.238117,2.0869992,.0372851,1
"McDonalds",741,1,38,1,6841,.6382771,2.5288351,.0227424,1
"TacoBell",741,2,38,1,6841,-.466893,2.2727482,.0078362,0
"SushiHut",741,3,38,1,6841,-.5746241,2.7782534,.0612573,1
"McDonalds",742,1,38,2,3468,1.191405,2.5857973,.0423205,0
"TacoBell",742,2,38,2,3468,.4680086,2.1100526,.003149,0
"SushiHut",742,3,38,2,3468,.8588305,2.607597,.0418686,1
"McDonalds",743,1,38,3,6186,.4663828,2.3551292,.0035812,0
"TacoBell",743,2,38,3,6186,-.5011493,2.2402954,.0110828,1
"SushiHut",743,3,38,3,6186,.0706478,2.7233011,.047946,1
"McDonalds",744,1,38,4,2314,-.3113383,2.6270301,.061874,0
"TacoBell",744,2,38,4,2314,1.543983,2.4795866,.0052533,0
"McDonalds",745,1,38,5,4983,-.1602173,2.3768327,.0078517,0
"TacoBell",745,2,38,5,4983,1.436241,2.6402352,.0074897,1
"SushiHut",745,3,38,5,4983,-1.986036,2.5067936,.0875602,1
"McDonalds",746,1,38,6,2940,1.343331,2.5225217,.0054443,1
"TacoBell",746,2,38,6,2940,-1.310917,2.346091,.1181917,1
"SushiHut",746,3,38,6,2940,-1.193296,2.1960379,.0537683,1
"McDonalds",747,1,38,7,9890,-.6408931,2.4617529,.0247393,1
"TacoBell",747,2,38,7,9890,-1.131058,2.5410388,.0415349,1
"SushiHut",747,3,38,7,9890,-1.448974,2.0191676,.019964,1
"McDonalds",748,1,38,8,4301,-2.009744,2.2776592,.0956708,0
"TacoBell",748,2,38,8,4301,.9373076,2.3403988,.0033239,0
"SushiHut",748,3,38,8,4301,-1.153741,2.3440036,.0940343,1
"McDonalds",749,1,38,9,2799,-.2576725,2.625011,.0937006,1
"TacoBell",749,2,38,9,2799,-.3172907,2.3885067,.0442182,1
"McDonalds",750,1,38,10,821,1.350072,2.6267099,.0022295,0
"TacoBell",750,2,38,10,821,.7511507,2.2940674,.0396635,0
"SushiHut",750,3,38,10,821,-1.138643,2.2095752,.0624203,1
"McDonalds",751,1,38,11,3522,-.8970649,2.6478999,.0889406,0
"TacoBell",751,2,38,11,3522,-1.24054,2.3991346,.0283281,1
"McDonalds",752,1,38,12,1183,-1.244204,2.302444,.0899481,0
"TacoBell",752,2,38,12,1183,-.6545158,2.1231341,.0331279,0
"McDonalds",753,1,38,13,2810,-2.121971,1.9429737,.0465126,0
"TacoBell",753,2,38,13,2810,-1.075271,2.3326099,.0605566,0
"SushiHut",753,3,38,13,2810,-1.17311,2.1496452,.0049882,1
"McDonalds",754,1,38,14,6840,-.2465427,2.556581,.0533382,0
"TacoBell",754,2,38,14,6840,-.6677878,2.1669898,.0295153,0
"McDonalds",755,1,38,15,497,.2091349,2.3883619,.0287827,0
"TacoBell",755,2,38,15,497,-.313044,2.2595942,.0492487,0
"McDonalds",756,1,38,16,1439,.9242885,2.4699621,.0183644,1
"TacoBell",756,2,38,16,1439,-.0191421,2.3425305,.0727165,1
"SushiHut",756,3,38,16,1439,-.9297805,2.1641276,.0437836,1
"McDonalds",757,1,38,17,8798,-1.794429,2.1247525,.0119277,0
"TacoBell",757,2,38,17,8798,3.254465,2.9573853,.0084669,1
"SushiHut",757,3,38,17,8798,-1.517389,2.4574236,.0318858,1
"McDonalds",758,1,38,18,4009,1.268919,2.7718318,.0636095,1
"TacoBell",758,2,38,18,4009,.111282,2.3356049,.0140766,1
"SushiHut",758,3,38,18,4009,.570506,2.5793398,.0538196,1
"McDonalds",759,1,38,19,1233,-.6066511,2.1496618,.0130123,0
"TacoBell",759,2,38,19,1233,.6424553,2.3302023,.0502583,1
"SushiHut",759,3,38,19,1233,-1.640588,1.964448,.0859636,1
"McDonalds",760,1,38,20,1340,.3167616,2.6883638,.0901536,1
"TacoBell",760,2,38,20,1340,-1.238117,2.0832205,.0100232,0
"McDonalds",761,1,39,1,1199,.6382771,2.2774754,.0279432,0
"TacoBell",761,2,39,1,1199,-.466893,2.4242415,.0944969,0
"SushiHut",761,3,39,1,1199,-.5746241,2.1278934,.0203987,1
"McDonalds",762,1,39,2,5158,1.191405,2.3592951,.0009094,0
"TacoBell",762,2,39,2,5158,.4680086,3.0646956,.0716607,1
"SushiHut",762,3,39,2,5158,.8588305,2.3500417,.0052674,1
"McDonalds",763,1,39,3,3760,.4663828,2.3909023,.0308124,0
"TacoBell",763,2,39,3,3760,-.5011493,2.1850092,.0391622,0
"SushiHut",763,3,39,3,3760,.0706478,2.3599427,.0518962,1
"McDonalds",764,1,39,4,9914,-.3113383,2.5575776,.0336287,1
"TacoBell",764,2,39,4,9914,1.543983,2.6109834,.0083252,0
"SushiHut",764,3,39,4,9914,1.985525,2.723372,.0227252,1
"McDonalds",765,1,39,5,2534,-.1602173,2.2392807,.0066426,0
"TacoBell",765,2,39,5,2534,1.436241,2.5925467,.0081943,1
"SushiHut",765,3,39,5,2534,-1.986036,2.3048458,.0934825,1
"McDonalds",766,1,39,6,1189,1.343331,2.6465223,.0032438,1
"TacoBell",766,2,39,6,1189,-1.310917,1.9640355,.0769329,1
"SushiHut",766,3,39,6,1189,-1.193296,2.1847442,.1205981,1
"McDonalds",767,1,39,7,766,-.6408931,1.9944774,.0600883,0
"TacoBell",767,2,39,7,766,-1.131058,2.2114766,.0770171,1
"McDonalds",768,1,39,8,1436,-2.009744,2.249383,.0833217,1
"TacoBell",768,2,39,8,1436,.9373076,2.4964399,.008302,1
"McDonalds",769,1,39,9,9413,-.2576725,2.2082574,.0124726,0
"TacoBell",769,2,39,9,9413,-.3172907,2.5046086,.0268277,1
"SushiHut",769,3,39,9,9413,1.205027,2.5271751,.0251872,1
"McDonalds",770,1,39,10,1603,1.350072,2.4651031,.0096032,1
"TacoBell",770,2,39,10,1603,.7511507,2.2664144,.0124148,0
"SushiHut",770,3,39,10,1603,-1.138643,2.2311218,.0479845,1
"McDonalds",771,1,39,11,1717,-.8970649,2.1660609,.0528428,1
"TacoBell",771,2,39,11,1717,-1.24054,2.1934302,.0795843,0
"McDonalds",772,1,39,12,1871,-1.244204,2.3223758,.0765746,0
"TacoBell",772,2,39,12,1871,-.6545158,2.1824479,.0380852,1
"McDonalds",773,1,39,13,1546,-2.121971,1.6954566,.0295369,0
"TacoBell",773,2,39,13,1546,-1.075271,2.2165067,.113359,1
"McDonalds",774,1,39,14,4346,-.2465427,2.5845075,.0701295,1
"TacoBell",774,2,39,14,4346,-.6677878,2.2499318,.0247492,0
"McDonalds",775,1,39,15,2407,.2091349,2.3292,.0319391,0
"TacoBell",775,2,39,15,2407,-.313044,2.2304659,.0144482,1
"SushiHut",775,3,39,15,2407,.4309022,2.6035157,.0398134,1
"McDonalds",776,1,39,16,1743,.9242885,2.4989183,.0270603,1
"TacoBell",776,2,39,16,1743,-.0191421,2.1996,.0064551,0
"SushiHut",776,3,39,16,1743,-.9297805,2.1783414,.0661342,1
"McDonalds",777,1,39,17,990,-1.794429,2.2216718,.1380041,0
"TacoBell",777,2,39,17,990,3.254465,2.8289659,.0000129,1
"SushiHut",777,3,39,17,990,-1.517389,1.729719,.0601208,1
"McDonalds",778,1,39,18,3060,1.268919,2.7796462,.0530682,0
"TacoBell",778,2,39,18,3060,.111282,2.2206397,.0213812,1
"SushiHut",778,3,39,18,3060,.570506,2.34208,.0090406,1
"McDonalds",779,1,39,19,1639,-.6066511,2.0229053,.0273588,0
"TacoBell",779,2,39,19,1639,.6424553,2.3527515,.0117182,1
"SushiHut",779,3,39,19,1639,-1.640588,2.2778497,.1629525,1
"McDonalds",780,1,39,20,1893,.3167616,2.269243,.013298,0
"TacoBell",780,2,39,20,1893,-1.238117,2.1153972,.0677975,1
"McDonalds",781,1,40,1,1241,.6382771,2.7790198,.1025409,0
"TacoBell",781,2,40,1,1241,-.466893,2.2996938,.0065363,1
"SushiHut",781,3,40,1,1241,-.5746241,2.0382492,.0119978,1
"McDonalds",782,1,40,2,1771,1.191405,2.7876914,.0633673,1
"TacoBell",782,2,40,2,1771,.4680086,2.211571,.0078349,0
"McDonalds",783,1,40,3,2882,.4663828,2.2357144,.0025959,0
"TacoBell",783,2,40,3,2882,-.5011493,2.5488541,.0907505,1
"SushiHut",783,3,40,3,2882,.0706478,2.1512506,.0124369,1
"McDonalds",784,1,40,4,807,-.3113383,2.4833243,.064078,1
"TacoBell",784,2,40,4,807,1.543983,2.6980939,.0048822,1
"McDonalds",785,1,40,5,8974,-.1602173,2.1923039,.005459,0
"TacoBell",785,2,40,5,8974,1.436241,2.6811552,.0010166,0
"SushiHut",785,3,40,5,8974,-1.986036,2.6765171,.0814055,1
"McDonalds",786,1,40,6,5081,1.343331,2.4210324,.000569,0
"TacoBell",786,2,40,6,5081,-1.310917,2.3150971,.0624302,1
"SushiHut",786,3,40,6,5081,-1.193296,2.030483,.0661782,1
"McDonalds",787,1,40,7,2732,-.6408931,2.3631768,.0588206,1
"TacoBell",787,2,40,7,2732,-1.131058,2.1679661,.043238,1
"SushiHut",787,3,40,7,2732,-1.448974,1.9787182,.066213,1
"McDonalds",788,1,40,8,1555,-2.009744,1.9773346,.0366215,0
"TacoBell",788,2,40,8,1555,.9373076,2.4609511,.0037106,1
"SushiHut",788,3,40,8,1555,-1.153741,2.2081043,.0649763,1
"McDonalds",789,1,40,9,13228,-.2576725,2.3048551,.0209044,1
"TacoBell",789,2,40,9,13228,-.3172907,2.5824046,.0351776,1
"SushiHut",789,3,40,9,13228,1.205027,2.797765,.0227899,1
"McDonalds",790,1,40,10,2178,1.350072,2.5097408,.0113844,1
"TacoBell",790,2,40,10,2178,.7511507,2.2668352,.0234732,0
"SushiHut",790,3,40,10,2178,-1.138643,2.2117243,.0836012,1
"McDonalds",791,1,40,11,2946,-.8970649,2.0091622,.024975,0
"TacoBell",791,2,40,11,2946,-1.24054,2.2781894,.0404396,0
"McDonalds",792,1,40,12,3628,-1.244204,2.3340364,.0860146,0
"TacoBell",792,2,40,12,3628,-.6545158,2.2751079,.0484802,1
"McDonalds",793,1,40,13,1912,-2.121971,1.8528374,.0869798,1
"TacoBell",793,2,40,13,1912,-1.075271,2.2302992,.0697078,1
"SushiHut",793,3,40,13,1912,-1.17311,2.08246,.0275081,1
"McDonalds",794,1,40,14,1307,-.2465427,2.1723294,.0438823,1
"TacoBell",794,2,40,14,1307,-.6677878,2.4201977,.1366174,1
"McDonalds",795,1,40,15,11669,.2091349,2.9893253,.0463869,1
"TacoBell",795,2,40,15,11669,-.313044,2.242141,.0131406,1
"SushiHut",795,3,40,15,11669,.4309022,2.5787919,.007542,1
"McDonalds",796,1,40,16,927,.9242885,2.555913,.0011479,1
"TacoBell",796,2,40,16,927,-.0191421,2.5345654,.0568915,0
"McDonalds",797,1,40,17,2403,-1.794429,2.1021087,.0569677,1
"TacoBell",797,2,40,17,2403,3.254465,3.0103633,.0042962,1
"SushiHut",797,3,40,17,2403,-1.517389,2.155741,.0448173,1
"McDonalds",798,1,40,18,1390,1.268919,2.6127877,.0036205,0
"TacoBell",798,2,40,18,1390,.111282,2.3862031,.0155814,0
"SushiHut",798,3,40,18,1390,.570506,2.4059926,.0429605,1
"McDonalds",799,1,40,19,1911,-.6066511,2.2749164,.0131293,1
"TacoBell",799,2,40,19,1911,.6424553,2.4074113,.002745,0
"SushiHut",799,3,40,19,1911,-1.640588,2.3640923,.1309173,1
"McDonalds",800,1,40,20,7474,.3167616,2.366586,.0171889,1
"TacoBell",800,2,40,20,7474,-1.238117,2.2840054,.0515589,0
"SushiHut",800,3,40,20,7474,.5830995,2.8402773,.0557114,1
"McDonalds",801,1,41,1,1846,.6382771,2.4341567,.0023274,1
"TacoBell",801,2,41,1,1846,-.466893,2.3795319,.0611479,0
"SushiHut",801,3,41,1,1846,-.5746241,2.1165883,.0504584,1
"McDonalds",802,1,41,2,1014,1.191405,2.7699165,.027482,0
"TacoBell",802,2,41,2,1014,.4680086,2.6429081,.0155159,1
"McDonalds",803,1,41,3,1031,.4663828,2.2844808,.0027179,1
"TacoBell",803,2,41,3,1031,-.5011493,2.7139773,.1445815,1
"McDonalds",804,1,41,4,5271,-.3113383,2.2204826,.0191652,0
"TacoBell",804,2,41,4,5271,1.543983,2.717772,.0011979,0
"SushiHut",804,3,41,4,5271,1.985525,2.8448787,.0178265,1
"McDonalds",805,1,41,5,7549,-.1602173,2.5310853,.016288,1
"TacoBell",805,2,41,5,7549,1.436241,2.7252817,.0178196,1
"SushiHut",805,3,41,5,7549,-1.986036,2.191158,.0578672,1
"McDonalds",806,1,41,6,1183,1.343331,2.3679686,.0024309,1
"TacoBell",806,2,41,6,1183,-1.310917,1.8856302,.0761519,0
"SushiHut",806,3,41,6,1183,-1.193296,2.2293105,.1304125,1
"McDonalds",807,1,41,7,4578,-.6408931,2.5373039,.0785712,0
"TacoBell",807,2,41,7,4578,-1.131058,2.313992,.0256629,0
"SushiHut",807,3,41,7,4578,-1.448974,2.0711,.0159957,1
"McDonalds",808,1,41,8,360,-2.009744,2.3982012,.168108,1
"TacoBell",808,2,41,8,360,.9373076,2.4255047,.0071466,1
"McDonalds",809,1,41,9,2923,-.2576725,2.0917668,.0160454,0
"TacoBell",809,2,41,9,2923,-.3172907,2.3865941,.0747706,0
"McDonalds",810,1,41,10,1668,1.350072,2.3785574,.0187268,0
"TacoBell",810,2,41,10,1668,.7511507,2.4715815,.0473597,1
"SushiHut",810,3,41,10,1668,-1.138643,1.9599001,.0402787,1
"McDonalds",811,1,41,11,4705,-.8970649,2.3088014,.0554052,1
"TacoBell",811,2,41,11,4705,-1.24054,1.8922921,.00224,0
"SushiHut",811,3,41,11,4705,1.662457,2.7724406,.0518905,1
"McDonalds",812,1,41,12,1138,-1.244204,1.9608573,.047084,1
"TacoBell",812,2,41,12,1138,-.6545158,2.2363882,.0409478,0
"McDonalds",813,1,41,13,6385,-2.121971,2.2045977,.0626808,0
"TacoBell",813,2,41,13,6385,-1.075271,2.0360427,.0313764,0
"SushiHut",813,3,41,13,6385,-1.17311,2.3648194,.0674338,1
"McDonalds",814,1,41,14,2515,-.2465427,2.3542101,.0476459,1
"TacoBell",814,2,41,14,2515,-.6677878,2.5885525,.1039287,1
"McDonalds",815,1,41,15,1665,.2091349,2.3924153,.0190373,1
"TacoBell",815,2,41,15,1665,-.313044,2.463829,.0496849,1
"SushiHut",815,3,41,15,1665,.4309022,2.4378099,.0190948,1
"McDonalds",816,1,41,16,2804,.9242885,2.5539784,.0147478,1
"TacoBell",816,2,41,16,2804,-.0191421,2.4844573,.0662861,1
"SushiHut",816,3,41,16,2804,-.9297805,2.2361232,.075823,1
"McDonalds",817,1,41,17,662,-1.794429,1.8086686,.0828237,0
"TacoBell",817,2,41,17,662,3.254465,2.8643374,.000022,1
"SushiHut",817,3,41,17,662,-1.517389,2.1142234,.1247784,1
"McDonalds",818,1,41,18,2126,1.268919,2.5558956,.0181853,1
"TacoBell",818,2,41,18,2126,.111282,2.4925432,.0473546,1
"McDonalds",819,1,41,19,988,-.6066511,2.3747399,.0616785,1
"TacoBell",819,2,41,19,988,.6424553,2.5103292,.0279865,1
"McDonalds",820,1,41,20,8435,.3167616,2.4153931,.0111604,0
"TacoBell",820,2,41,20,8435,-1.238117,2.2039859,.0360544,0
"SushiHut",820,3,41,20,8435,.5830995,2.4352978,.0127492,1
"McDonalds",821,1,42,1,2451,.6382771,2.3807652,.0472643,1
"TacoBell",821,2,42,1,2451,-.466893,2.1589973,.0259343,1
"SushiHut",821,3,42,1,2451,-.5746241,2.3875069,.0543456,1
"McDonalds",822,1,42,2,5175,1.191405,2.5569327,.0100522,1
"TacoBell",822,2,42,2,5175,.4680086,2.3275626,.001949,0
"SushiHut",822,3,42,2,5175,.8588305,2.5967879,.0363628,1
"McDonalds",823,1,42,3,2361,.4663828,2.2914717,.0268759,0
"TacoBell",823,2,42,3,2361,-.5011493,1.9780252,.0060076,0
"SushiHut",823,3,42,3,2361,.0706478,2.602511,.1088628,1
"McDonalds",824,1,42,4,3022,-.3113383,2.3729272,.0146119,0
"TacoBell",824,2,42,4,3022,1.543983,2.8722818,.0414557,0
"SushiHut",824,3,42,4,3022,1.985525,2.7567875,.0001831,1
"McDonalds",825,1,42,5,3473,-.1602173,2.521358,.0372864,1
"TacoBell",825,2,42,5,3473,1.436241,2.4643328,.0234938,1
"SushiHut",825,3,42,5,3473,-1.986036,1.9679854,.073768,1
"McDonalds",826,1,42,6,21311,1.343331,2.5735016,.0022185,0
"TacoBell",826,2,42,6,21311,-1.310917,2.5813329,.0239105,0
"SushiHut",826,3,42,6,21311,-1.193296,2.5686887,.0205697,1
"McDonalds",827,1,42,7,3359,-.6408931,2.1724899,.025734,0
"TacoBell",827,2,42,7,3359,-1.131058,2.1423442,.0604769,0
"SushiHut",827,3,42,7,3359,-1.448974,2.1687128,.0642919,1
"McDonalds",828,1,42,8,1108,-2.009744,2.2025645,.1101771,0
"TacoBell",828,2,42,8,1108,.9373076,2.3999681,.0056627,1
"McDonalds",829,1,42,9,1015,-.2576725,2.5132952,.0558559,1
"TacoBell",829,2,42,9,1015,-.3172907,2.3213203,.0085405,1
"McDonalds",830,1,42,10,731,1.350072,2.5238659,.0008264,1
"TacoBell",830,2,42,10,731,.7511507,2.2909179,.0272742,1
"SushiHut",830,3,42,10,731,-1.138643,2.1486894,.1314099,1
"McDonalds",831,1,42,11,2255,-.8970649,2.3970778,.0578036,1
"TacoBell",831,2,42,11,2255,-1.24054,1.9444219,.0084352,0
"McDonalds",832,1,42,12,1773,-1.244204,2.1318617,.0476313,1
"TacoBell",832,2,42,12,1773,-.6545158,2.2680078,.0459306,0
"McDonalds",833,1,42,13,4275,-2.121971,2.1828635,.0842707,1
"TacoBell",833,2,42,13,4275,-1.075271,2.1792152,.0017268,0
"SushiHut",833,3,42,13,4275,-1.17311,2.0502896,.0410706,1
"McDonalds",834,1,42,14,7470,-.2465427,2.5121169,.0309555,1
"TacoBell",834,2,42,14,7470,-.6677878,2.5055237,.0501695,0
"SushiHut",834,3,42,14,7470,2.187,2.4669412,.0057366,1
"McDonalds",835,1,42,15,1031,.2091349,2.1512313,.02614,0
"TacoBell",835,2,42,15,1031,-.313044,2.1713901,.0495777,0
"SushiHut",835,3,42,15,1031,.4309022,2.5261703,.0477841,1
"McDonalds",836,1,42,16,7974,.9242885,2.631686,.0185668,0
"TacoBell",836,2,42,16,7974,-.0191421,2.4455323,.0281244,1
"SushiHut",836,3,42,16,7974,-.9297805,2.3763839,.0398858,1
"McDonalds",837,1,42,17,2770,-1.794429,1.9299833,.017292,0
"TacoBell",837,2,42,17,2770,3.254465,2.8843672,.001254,0
"SushiHut",837,3,42,17,2770,-1.517389,2.2599195,.0838669,1
"McDonalds",838,1,42,18,3601,1.268919,2.5770969,.0095821,0
"TacoBell",838,2,42,18,3601,.111282,2.467555,.0257097,1
"SushiHut",838,3,42,18,3601,.570506,2.3427953,.0054017,1
"McDonalds",839,1,42,19,1949,-.6066511,2.1458006,.0036101,0
"TacoBell",839,2,42,19,1949,.6424553,2.2606461,.0019068,0
"SushiHut",839,3,42,19,1949,-1.640588,2.4443686,.1287723,1
"McDonalds",840,1,42,20,3783,.3167616,2.3822014,.0127231,1
"TacoBell",840,2,42,20,3783,-1.238117,2.0908525,.0381168,1
"SushiHut",840,3,42,20,3783,.5830995,2.2757328,.0163398,1
"McDonalds",841,1,43,1,9057,.6382771,2.3143773,.0017915,0
"TacoBell",841,2,43,1,9057,-.466893,2.3569188,.0352534,1
"SushiHut",841,3,43,1,9057,-.5746241,2.8389445,.0582386,1
"McDonalds",842,1,43,2,3454,1.191405,2.4489174,.0392914,0
"TacoBell",842,2,43,2,3454,.4680086,2.4796517,.0498859,1
"SushiHut",842,3,43,2,3454,.8588305,2.6686876,.0586952,1
"McDonalds",843,1,43,3,7813,.4663828,2.5348694,.04159,1
"TacoBell",843,2,43,3,7813,-.5011493,2.5322957,.0414582,1
"SushiHut",843,3,43,3,7813,.0706478,2.2140729,.0100593,1
"McDonalds",844,1,43,4,3882,-.3113383,2.1506333,.0282103,1
"TacoBell",844,2,43,4,3882,1.543983,2.6967285,.0423049,1
"McDonalds",845,1,43,5,4596,-.1602173,2.1567636,.0034581,0
"TacoBell",845,2,43,5,4596,1.436241,2.7404027,.0387351,0
"SushiHut",845,3,43,5,4596,-1.986036,2.1977684,.0795016,1
"McDonalds",846,1,43,6,705,1.343331,2.2889464,.0088122,0
"TacoBell",846,2,43,6,705,-1.310917,2.5014365,.0733204,1
"McDonalds",847,1,43,7,3254,-.6408931,2.3453987,.0329547,0
"TacoBell",847,2,43,7,3254,-1.131058,2.0291486,.0181479,0
"SushiHut",847,3,43,7,3254,-1.448974,2.2521003,.0900138,1
"McDonalds",848,1,43,8,3421,-2.009744,1.9399058,.0440689,0
"TacoBell",848,2,43,8,3421,.9373076,2.25473,.0222839,0
"SushiHut",848,3,43,8,3421,-1.153741,2.3550669,.0719804,1
"McDonalds",849,1,43,9,637,-.2576725,2.290535,.0260878,0
"TacoBell",849,2,43,9,637,-.3172907,2.3130298,.0683675,1
"McDonalds",850,1,43,10,8398,1.350072,2.6098363,.0073478,0
"TacoBell",850,2,43,10,8398,.7511507,2.7030661,.0264425,0
"SushiHut",850,3,43,10,8398,-1.138643,2.4190569,.044858,1
"McDonalds",851,1,43,11,3483,-.8970649,2.2201891,.017171,0
"TacoBell",851,2,43,11,3483,-1.24054,2.2832386,.0706052,1
"McDonalds",852,1,43,12,515,-1.244204,2.1202145,.0212549,0
"TacoBell",852,2,43,12,515,-.6545158,2.5167542,.0526981,1
"McDonalds",853,1,43,13,2724,-2.121971,1.8930924,.0538651,1
"TacoBell",853,2,43,13,2724,-1.075271,1.9502742,.0321348,1
"SushiHut",853,3,43,13,2724,-1.17311,1.9897139,.0288651,1
"McDonalds",854,1,43,14,2415,-.2465427,2.519181,.0770364,0
"TacoBell",854,2,43,14,2415,-.6677878,2.2572265,.0577832,1
"McDonalds",855,1,43,15,842,.2091349,2.6598494,.0451639,0
"TacoBell",855,2,43,15,842,-.313044,1.9689403,.0118409,0
"McDonalds",856,1,43,16,676,.9242885,2.4352515,.0334306,1
"TacoBell",856,2,43,16,676,-.0191421,2.1008484,.0025004,0
"SushiHut",856,3,43,16,676,-.9297805,2.3209552,.170369,1
"McDonalds",857,1,43,17,1439,-1.794429,2.0575266,.0676315,1
"TacoBell",857,2,43,17,1439,3.254465,2.8782353,.0000616,0
"SushiHut",857,3,43,17,1439,-1.517389,2.3142217,.1756942,1
"McDonalds",858,1,43,18,3158,1.268919,2.263202,.0027455,0
"TacoBell",858,2,43,18,3158,.111282,2.3951769,.0496982,1
"SushiHut",858,3,43,18,3158,.570506,2.5327766,.0500577,1
"McDonalds",859,1,43,19,1931,-.6066511,2.1215851,.0044117,0
"TacoBell",859,2,43,19,1931,.6424553,2.2057924,.0030372,0
"SushiHut",859,3,43,19,1931,-1.640588,2.3624909,.1237388,1
"McDonalds",860,1,43,20,1660,.3167616,2.3492782,.0181686,0
"TacoBell",860,2,43,20,1660,-1.238117,2.5290289,.1512575,1
"McDonalds",861,1,44,1,4884,.6382771,2.3952582,.009366,1
"TacoBell",861,2,44,1,4884,-.466893,2.2148285,.021266,0
"SushiHut",861,3,44,1,4884,-.5746241,2.7063397,.0834782,1
"McDonalds",862,1,44,2,5088,1.191405,2.3458781,.0048707,1
"TacoBell",862,2,44,2,5088,.4680086,2.2497315,.005577,0
"SushiHut",862,3,44,2,5088,.8588305,2.9981605,.0880636,1
"McDonalds",863,1,44,3,4035,.4663828,2.6666839,.0467513,1
"TacoBell",863,2,44,3,4035,-.5011493,2.3463647,.0359303,0
"SushiHut",863,3,44,3,4035,.0706478,2.4975897,.0421418,1
"McDonalds",864,1,44,4,243,-.3113383,2.179297,.0180051,0
"TacoBell",864,2,44,4,243,1.543983,2.7911832,.0246573,0
"McDonalds",865,1,44,5,2527,-.1602173,2.200206,.0096402,0
"TacoBell",865,2,44,5,2527,1.436241,2.6740589,.0110082,1
"SushiHut",865,3,44,5,2527,-1.986036,2.2202811,.1086572,1
"McDonalds",866,1,44,6,3124,1.343331,2.2788384,.0020427,0
"TacoBell",866,2,44,6,3124,-1.310917,2.0321419,.0416403,0
"SushiHut",866,3,44,6,3124,-1.193296,2.2353577,.03498,1
"McDonalds",867,1,44,7,4294,-.6408931,2.2411945,.0051799,1
"TacoBell",867,2,44,7,4294,-1.131058,2.4634333,.0828752,0
"SushiHut",867,3,44,7,4294,-1.448974,2.2119979,.0320116,1
"McDonalds",868,1,44,8,11399,-2.009744,2.1315415,.0308219,1
"TacoBell",868,2,44,8,11399,.9373076,2.7181916,.0232802,1
